UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;True_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;True_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;True_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_False_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingThread;/Users/rar9993/repos/research/fdroid_apps/native_apps/attendance-viewer;2c9586d2d3601ef02e42c2817fff9b4c1c474952;11b70ccfda14da45dd3d4dabd74d8ef153695015;Updated App design	;def_removal;Possible_True_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;True_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/native_apps/fdroid/app;30cb2f9150efaa692cab46bac70e0922f4662c63;c040853bbedf84cc912412b9cec63aa967cf0d91;Automated commit for build 0.6.4	;def_removal;Possible_False_Positive
NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_False_Positive
NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;True_Positive
MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;True_Positive
MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;True_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/reseau-discord-app;c52bce36805280d7198dd8c295a18df6abf7837c;6fdcdce98d61c29281f0ea8f86ee7f6cbb836a8f;Start project	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/reseau-discord-app;c52bce36805280d7198dd8c295a18df6abf7837c;6fdcdce98d61c29281f0ea8f86ee7f6cbb836a8f;Start project	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/reseau-discord-app;c52bce36805280d7198dd8c295a18df6abf7837c;6fdcdce98d61c29281f0ea8f86ee7f6cbb836a8f;Start project	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/reseau-discord-app;c52bce36805280d7198dd8c295a18df6abf7837c;6fdcdce98d61c29281f0ea8f86ee7f6cbb836a8f;Start project	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/reseau-discord-app;c52bce36805280d7198dd8c295a18df6abf7837c;6fdcdce98d61c29281f0ea8f86ee7f6cbb836a8f;Start project	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/ItsDicey/ItsDicey;3b120eb3463e8b3f7745ec31b641611f9de4db65;e300e2ecbf2ef612428f0fd4ddd6aac81e2555fc;Added app	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/ItsDicey/ItsDicey;3b120eb3463e8b3f7745ec31b641611f9de4db65;e300e2ecbf2ef612428f0fd4ddd6aac81e2555fc;Added app	;def_removal;Possible_False_Positive
DebuggableRelease;/Users/rar9993/repos/research/fdroid_apps/native_apps/EHHelper;29db776e57fd0099b0bfcb921d7ab5b5be701a53;fd65891ca306400f2c455c43b613cd31302f7347;Merge branch 'master' into 'main'		use AccessibilityService to capture KEYCODE_DPAD_UP,KEYCODE_DPAD_DOWN in...		See merge request ehang1/EHHelper!1;def_removal;Possible_False_Positive
TooFewBranchesForSwitch;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_False_Positive
RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;True_Positive
AvoidFileStream;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_True_Positive
AvoidFileStream;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_True_Positive
AvoidFileStream;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_True_Positive
AvoidFileStream;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_True_Positive
TooFewBranchesForSwitch;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_False_Positive
DroppedData;/Users/rar9993/repos/research/fdroid_apps/native_apps/vanilla-music-metadata-fetch;25ca710152b847cd24600e7400b0477890ddb1fa;018a04d068db8e7f1cfe2d040fa9cab0e00e874c;Implementation mostly complete	;def_removal;Possible_False_Positive
InternalGetterSetter;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;True_Positive
InternalGetterSetter;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;True_Positive
AvoidInstantiatingObjectsInLoops;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AvoidInstantiatingObjectsInLoops;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AvoidInstantiatingObjectsInLoops;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AvoidInstantiatingObjectsInLoops;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AvoidInstantiatingObjectsInLoops;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AppendCharacterWithChar;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
AppendCharacterWithChar;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;Possible_False_Positive
ConsecutiveAppendsShouldReuse;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;True_Positive
AppendCharacterWithChar;/Users/rar9993/repos/research/fdroid_apps/native_apps/ChangeDetection;b89b85b79e5fddba3c7dff34ece93dfed8d9c874;814a6a2045809244347656e3d67d4d36e61b22d6;Version 0.3	;def_removal;True_Positive
